	L	R	LR
670	0.946845907067641	99.1305839260659	17.263154092932314
671	0.9467692360379674	99.13050725503622	17.26323076396199
672	0.9466925727653576	99.13043059176361	17.263307427234597
673	0.9466159172490151	99.13035393624727	17.26338408275094
674	0.9465392694881435	99.1302772884864	17.26346073051181
675	0.9464626294819463	99.1302006484802	17.263537370518005
676	0.9463859972296271	99.13012401622788	17.263614002770325
677	0.9463093727303898	99.13004739172864	17.26369062726956
678	0.9462327559834384	99.12997077498169	17.263767244016513
679	0.9461561469879765	99.12989416598623	17.263843853011974
680	0.9460795457432083	99.12981756474146	17.26392045425674
681	0.9460029522483379	99.12974097124659	17.263997047751612
682	0.9459263665025693	99.12966438550082	17.264073633497382
683	0.945849788505107	99.12958780750336	17.264150211494844
684	0.9457732182551554	99.12951123725341	17.264226781744796
685	0.9456966557519186	99.12943467475017	17.26430334424803
686	0.9456201009946015	99.12935811999286	17.26437989900535
687	0.9455435539824084	99.12928157298066	17.26445644601754
688	0.9454670147145442	99.1292050337128	17.264532985285406
689	0.9453904831902136	99.12912850218846	17.264609516809738
690	0.9453139594086214	99.12905197840688	17.26468604059133
691	0.9452374433689725	99.12897546236722	17.264762556630977
692	0.945160935070472	99.12889895406872	17.26483906492948
693	0.9450844345123252	99.12882245351057	17.264915565487627
694	0.9450079416937369	99.12874596069197	17.264992058306216
695	0.9449314566139128	99.12866947561214	17.26506854338604
696	0.9448549792720579	99.12859299827029	17.265145020727893
697	0.9447785096673778	99.12851652866561	17.26522149033257
698	0.944702047799078	99.12844006679731	17.26529795220087
699	0.9446255936663641	99.1283636126646	17.265374406333585
700	0.944549147268442	99.12828716626667	17.265450852731508
701	0.9444727086045172	99.12821072760275	17.265527291395433
702	0.9443962776737956	99.12813429667203	17.265603722326155
703	0.9443198544754833	99.12805787347372	17.265680145524467
704	0.9442434390087863	99.12798145800703	17.265756560991164
705	0.9441670312729106	99.12790505027115	17.26583296872704
706	0.9440906312670625	99.1278286502653	17.26590936873289
707	0.9440142389904482	99.12775225798869	17.265985761009503
708	0.9439378544422742	99.12767587344051	17.266062145557676
709	0.9438614776217468	99.12759949661998	17.266138522378203
710	0.9437851085280725	99.1275231275263	17.266214891471876
711	0.9437087471604582	99.12744676615868	17.26629125283949
